tarih-saat,latitude,longitude,depth,magnitude
29-10-2023 20:04:05,39.173,27.487,7.14,1.2
29-10-2023 20:14:44,36.132,29.11,15.91,1.6
29-10-2023 20:26:40,37.782,36.223,7.02,1.5
29-10-2023 21:18:02,40.393,26.168,7.55,1.4
29-10-2023 21:22:37,36.453,36.442,7.04,2.3
29-10-2023 21:23:23,38.817,37.451,7.31,2.3
29-10-2023 21:26:27,38.835,37.392,7.53,1.7
29-10-2023 21:32:17,38.74,25.937,7.15,1.3
29-10-2023 22:08:29,38.073,36.544,7.34,3.6
29-10-2023 22:13:51,38.099,36.96,6.93,1.7
29-10-2023 22:18:48,38.054,36.519,7.46,1.5
29-10-2023 22:21:07,38.807,37.441,7.08,1.9
29-10-2023 22:39:01,38.083,38.391,6.98,1.0
29-10-2023 22:50:43,37.497,43.475,7,1.8
29-10-2023 22:52:37,41.14,34.504,12.94,1.2
29-10-2023 23:02:44,37.831,36.353,7,2.3
29-10-2023 23:36:48,38.188,27.634,7,1.5
29-10-2023 23:56:08,38.104,38.456,8.11,1.2
30-10-2023 00:39:31,37.856,36.673,7,1.6
30-10-2023 00:40:22,37.736,36.113,7,1.6
30-10-2023 00:50:14,38.483,39.213,11.59,1.8
30-10-2023 00:55:39,38.265,37.794,7,1.5
30-10-2023 00:57:19,38.74,26.039,7,1.8
30-10-2023 00:57:24,37.82,36.377,7,1.3
30-10-2023 01:23:01,37.844,36.348,6.98,1.5
30-10-2023 01:29:38,38.159,37.848,13.73,2.1
30-10-2023 01:57:55,38.008,37.444,17.41,3.1
30-10-2023 02:02:13,37.521,37.084,6.79,2.0
30-10-2023 02:13:41,37.752,36.143,7.06,2.3
30-10-2023 02:28:35,37.588,37.305,7,2.5
30-10-2023 02:30:09,38.134,36.589,7,1.6
30-10-2023 02:33:08,37.761,35.623,7.01,1.2
30-10-2023 02:47:48,38.326,37.829,7,1.6
30-10-2023 05:20:51,37.685,35.392,7,2.1
30-10-2023 05:29:38,38.094,32.625,8.93,1.9
30-10-2023 06:19:54,37.89,36.261,6.75,1.3
30-10-2023 06:26:39,36.74,36.166,7.04,1.6
30-10-2023 06:37:05,36.954,27.726,7.02,1.3
30-10-2023 07:07:24,39.394,26.253,7,1.3
30-10-2023 07:17:45,38.042,37.036,7.03,1.5
30-10-2023 07:22:43,38.099,37.414,6.63,1.4
30-10-2023 07:57:44,37.81,37.742,6.43,1.2
30-10-2023 08:01:06,37.732,35.706,6.66,1.7
30-10-2023 08:07:40,39.454,27.826,6.39,1.7
30-10-2023 08:31:39,37.371,36.982,7.03,2.3
30-10-2023 09:54:32,36.927,35.406,6.98,2.1
30-10-2023 10:19:06,36.043,30.659,16.14,2.0
30-10-2023 10:22:00,38.542,39.681,10.48,1.2
30-10-2023 10:38:36,38.144,30.361,7.83,1.3
30-10-2023 11:15:10,38.142,30.356,7,1.0
30-10-2023 11:32:35,38.261,38.704,19.99,1.0
30-10-2023 11:39:51,39.651,25.571,6.59,1.4
30-10-2023 11:40:14,37.671,35.388,7,1.3
30-10-2023 12:20:07,38.212,38.068,7,1.4
30-10-2023 12:22:42,40.441,27.436,7.05,1.6
30-10-2023 12:24:33,38.101,32.708,7.07,1.2
30-10-2023 12:30:14,38.107,36.794,7,1.5
30-10-2023 12:39:39,37.495,37.009,7.04,1.5
30-10-2023 13:00:07,36.392,36.25,7,2.0
30-10-2023 13:01:46,38.294,38.886,7,1.2
30-10-2023 13:11:58,40.507,36.871,16.29,2.6
30-10-2023 13:15:45,39.609,29.317,7,1.3
30-10-2023 13:31:49,38.152,37.911,7,2.1
30-10-2023 13:39:24,37.626,35.866,6.97,2.4
30-10-2023 14:09:18,38.215,37.759,7.01,1.9
30-10-2023 14:27:51,38.699,43.151,6.95,2.3
30-10-2023 14:52:56,40.858,31.656,10.42,1.4
30-10-2023 14:57:50,40.786,30.985,7,1.5
30-10-2023 15:15:17,38.7,43.149,6.99,1.8
30-10-2023 15:33:34,38.183,27.672,7,1.6
30-10-2023 15:33:55,38.255,38.208,7,1.4
30-10-2023 15:37:12,35.964,35.992,1.77,2.1
30-10-2023 15:50:08,37.647,35.918,7,1.5
30-10-2023 15:50:49,39.414,28.194,7,1.4
30-10-2023 15:56:33,39.652,36.976,6.35,1.6
30-10-2023 16:03:48,38.913,32.967,7.02,1.5
30-10-2023 16:11:07,39.42,28.188,6.99,1.4
30-10-2023 16:44:50,39.033,32.736,16.18,1.7
30-10-2023 17:02:54,38.599,31.119,6.99,1.6
30-10-2023 17:27:59,37.62,35.857,7,1.1
30-10-2023 17:31:29,38.625,31.102,9.38,2.1
30-10-2023 18:12:49,37.852,36.588,7,1.8
30-10-2023 18:21:52,37.388,37.069,8.18,1.2
30-10-2023 18:26:38,38.124,38.476,7,1.4
30-10-2023 18:34:17,39.381,39.872,6.89,2.2
30-10-2023 18:44:02,38.617,31.102,7,2.1
30-10-2023 18:46:27,37.242,37.008,7,1.3
30-10-2023 18:58:52,39.819,32.922,6.68,1.1
30-10-2023 19:25:47,37.995,36.404,7.07,4.2
30-10-2023 19:51:29,37.159,36.939,7,1.7
30-10-2023 20:24:04,39.837,34.054,7,1.1
30-10-2023 20:48:32,37.81,36.309,7,1.6
30-10-2023 20:50:08,40.871,28.309,9.22,1.5
30-10-2023 21:25:15,37.085,34.506,7,0.9
30-10-2023 21:31:45,38.173,38.059,7,1.1
30-10-2023 21:32:26,37.486,38.703,7,1.4
30-10-2023 21:49:36,34.641,25.502,7.4,3.1
30-10-2023 22:01:21,37.894,37.501,7,1.5
30-10-2023 22:07:38,38.289,38.91,7,1.2
30-10-2023 22:12:02,36.359,28.917,7,1.2
30-10-2023 22:12:39,37.981,36.337,7,1.3
30-10-2023 22:41:44,38.1,38.047,7,1.2
30-10-2023 22:42:48,37.908,26.96,7,1.6
30-10-2023 23:02:23,38.121,38.394,7,0.8
30-10-2023 23:26:14,38.262,25.959,7.11,1.6
30-10-2023 23:31:26,38.956,44.31,6.96,2.2
30-10-2023 23:48:48,38.054,37.644,7,2.1
30-10-2023 23:56:09,38.592,31.103,7,0.9
30-10-2023 23:56:50,38.594,31.101,7,1.5
31-10-2023 00:15:23,38.204,38.701,7,1.6
31-10-2023 00:21:31,38.608,31.118,7,0.6
31-10-2023 00:25:00,37.058,28.893,7,1.2
31-10-2023 00:25:10,38.058,36.664,7,1.0
31-10-2023 00:26:29,38.943,33.431,7,0.9
31-10-2023 00:26:39,38.593,31.103,7,0.9
31-10-2023 00:29:31,38.6,31.105,7,0.3
31-10-2023 00:40:27,36.745,36.205,7,1.4
31-10-2023 00:54:16,38.357,37.339,7,1.6
31-10-2023 00:57:34,36.282,36.221,7.19,0.7
31-10-2023 01:05:04,39.671,33.599,7,0.8
31-10-2023 01:16:23,38.19,38.711,7,1.4
31-10-2023 02:07:43,38.221,27.674,7,1.2
31-10-2023 02:11:54,35.71,27.534,6.64,1.8
31-10-2023 02:16:32,36.634,36.497,7,1.7
31-10-2023 02:28:15,39.527,37.994,6.96,1.3
31-10-2023 02:44:29,35.626,35.702,6.22,2.1
31-10-2023 03:12:48,37.22,36.697,9.81,1.5
31-10-2023 03:14:17,37.93,38.015,7,1.5
31-10-2023 03:22:50,39.476,26.302,7,0.9
31-10-2023 03:23:31,40.409,27.204,7,1.3
31-10-2023 03:29:35,38.032,36.608,7,3.1
31-10-2023 03:31:17,36.054,35.939,7,1.7
31-10-2023 03:36:09,38.015,37.304,7,2.5
31-10-2023 03:39:27,38.217,38.089,7,1.6
31-10-2023 03:58:30,37.055,28.886,7.33,1.9
31-10-2023 04:23:50,38.021,36.591,7,1.3
31-10-2023 04:29:02,39.874,38.671,7.01,1.6
31-10-2023 04:29:43,38.095,36.588,7,1.9
31-10-2023 04:34:13,38.102,38.409,7.33,1.7
31-10-2023 04:46:22,38.007,37.426,6.79,2.2
31-10-2023 04:50:10,38.261,37.803,7,1.9
31-10-2023 05:47:44,38.373,37.51,7,1.6
31-10-2023 05:53:18,38.104,37.474,7,1.6
31-10-2023 05:55:14,38.319,27.161,7,1.3
31-10-2023 06:59:24,37.845,36.362,7,2.2
31-10-2023 07:01:48,38.944,44.755,7.23,2.1
31-10-2023 07:24:06,43.096,27.787,7.66,1.3
31-10-2023 08:00:38,38.525,38.058,7,1.9
31-10-2023 08:50:53,38.856,26.722,6.99,1.2
31-10-2023 08:54:12,41.154,41.921,10.87,1.7
31-10-2023 09:33:15,38.441,39.169,7,1.0
31-10-2023 09:52:44,37.373,37.053,7.19,1.2
31-10-2023 10:00:04,35.134,27.269,6.98,2.2
31-10-2023 10:29:37,38.086,38.402,5.1,1.6
31-10-2023 10:39:53,38.204,38.572,7.02,2.1
31-10-2023 10:59:11,37.808,36.413,5.36,2.4
31-10-2023 11:02:42,36.296,28.683,7,0.7
31-10-2023 11:06:34,37.822,36.423,7.04,1.6
31-10-2023 11:08:01,38.295,38.269,7,1.5
31-10-2023 11:25:53,37.409,37.218,8.26,1.2
31-10-2023 11:44:02,36.677,36.544,9.24,2.0
31-10-2023 11:53:03,39.629,29.456,21.8,1.3
31-10-2023 11:55:14,37.591,29.209,7,1.2
31-10-2023 11:58:14,36.67,36.596,7,2.5
31-10-2023 12:00:37,37.769,27.431,5.96,1.1
31-10-2023 12:04:04,37.643,35.852,7,1.5
31-10-2023 12:13:42,41.207,41.576,7,1.0
31-10-2023 12:28:08,39.06,27.016,7.05,1.0
31-10-2023 12:29:11,37.208,36.967,7,1.2
31-10-2023 12:36:42,38.16,38.462,8.9,1.0
31-10-2023 13:03:26,39.574,26.538,7,1.1
31-10-2023 13:19:22,39.898,28.856,7,1.8
31-10-2023 13:20:21,37.42,37.043,9.94,2.4
31-10-2023 13:24:57,38.254,38.808,5.54,1.6
31-10-2023 13:37:56,38.211,38.781,6.89,1.7
31-10-2023 14:27:16,37.256,36.439,7,1.7
31-10-2023 15:25:50,38.359,27.206,8.63,1.3
31-10-2023 15:40:13,38.321,37.35,7.01,2.2
31-10-2023 16:07:04,37.555,37.274,12.43,2.8
31-10-2023 16:37:16,37.522,37.564,7,1.7
31-10-2023 17:02:31,38.177,38.536,17.6,1.2
31-10-2023 17:23:07,37.492,36.486,7,1.4
31-10-2023 17:27:46,41.307,43.849,6.45,2.4
31-10-2023 17:47:11,37.505,37.054,6.07,1.9
31-10-2023 18:05:29,37.823,37.819,6.15,1.3
31-10-2023 18:11:13,41.366,32.291,7,2.0
31-10-2023 18:30:09,36.622,28.119,13.56,1.3
31-10-2023 18:50:09,37.799,36.594,7.37,1.7
31-10-2023 18:54:56,38.469,39.633,6.9,1.0
31-10-2023 19:02:15,38.236,37.286,7,2.0
31-10-2023 19:05:33,38.154,38.541,6.94,1.4
31-10-2023 19:21:34,38.282,37.777,7.02,2.3
31-10-2023 19:27:49,37.676,27.109,7.05,1.4
31-10-2023 19:36:46,37.584,43.352,7,2.0
31-10-2023 19:56:37,36.338,31.676,73.55,3.6
31-10-2023 21:23:07,38.19,38.688,6.98,1.2
31-10-2023 21:43:57,37.663,36.205,6.98,1.6
31-10-2023 21:54:52,37.669,36.21,6.98,1.5
31-10-2023 21:56:14,40.724,35.239,7.1,1.5
31-10-2023 22:01:15,37.752,35.637,6.97,1.3
31-10-2023 22:11:12,37.827,26.938,6.98,1.9
31-10-2023 22:14:50,39.709,34.421,13.34,1.1
31-10-2023 22:40:15,37.92,28.75,7.01,1.3
31-10-2023 22:52:43,38.742,26.568,7.6,1.6
01-11-2023 00:08:21,38.147,38.518,7,0.8
01-11-2023 00:34:44,37.893,25.846,9.06,2.2
01-11-2023 00:37:42,36.474,36.227,8.49,1.4
01-11-2023 00:44:33,37.994,36.406,6.94,2.5
01-11-2023 01:09:27,38.352,37.458,7,1.3
01-11-2023 01:15:34,41.026,33.61,9.59,1.3
01-11-2023 01:27:16,36.502,26.973,27.82,1.8
01-11-2023 01:56:17,38.05,27.12,24.93,1.1
01-11-2023 02:12:55,38.039,36.516,6.91,1.6
01-11-2023 02:36:13,38.852,37.398,7,2.0
01-11-2023 02:40:33,37.819,36.409,7.23,1.2
01-11-2023 02:49:33,37.856,29.381,6.85,1.1
01-11-2023 02:56:11,37.119,36.672,6.99,1.2
01-11-2023 03:03:48,37.455,37.169,7.03,1.6
01-11-2023 03:16:35,38.241,37.317,7,1.6
01-11-2023 03:48:01,36.297,36.102,6.28,1.8
01-11-2023 03:49:24,38.118,37.234,6.9,2.1
01-11-2023 03:52:04,37.837,36.328,7.01,1.6
01-11-2023 04:22:33,38.071,38.385,7.44,2.2
01-11-2023 05:27:12,40.859,28.805,18.21,1.5
01-11-2023 05:56:10,38.489,28.11,7.05,1.2
01-11-2023 06:54:20,36.966,29.986,6.45,1.5
01-11-2023 07:03:12,38.083,37.487,7,1.8
01-11-2023 07:16:01,38.292,38.75,11.76,1.4
01-11-2023 07:24:20,38.173,38.476,6.99,1.0
01-11-2023 07:46:44,38.618,37.318,7,1.7
01-11-2023 08:42:45,38.573,35.985,7,1.4
01-11-2023 09:07:44,39.065,27.508,6.96,2.0
01-11-2023 09:48:28,37.553,35.643,7,1.1
01-11-2023 09:53:04,38.001,36.706,7,2.1
01-11-2023 10:53:43,36.13,35.834,12.64,3.2
01-11-2023 10:57:04,35.98,28.59,6.29,2.4
01-11-2023 10:57:07,39.644,24.456,8.73,2.8
01-11-2023 11:44:01,39.108,33.038,7.13,1.9
01-11-2023 11:55:19,37.818,36.422,7,3.1
01-11-2023 12:10:45,37.946,37.393,7,1.8
01-11-2023 12:20:52,39.467,28.452,11.26,2.3
01-11-2023 13:21:08,38.175,38.616,7,1.5
01-11-2023 13:22:06,38.109,38.222,7,1.4
01-11-2023 14:15:01,38.101,38.635,7,1.0
01-11-2023 14:36:29,38.269,38.267,7,1.7
01-11-2023 14:37:26,37.355,28.09,7,1.1
01-11-2023 14:52:50,38.742,40.189,13.3,2.7
01-11-2023 14:54:45,37.491,37.255,7.01,2.5
01-11-2023 15:08:52,37.981,36.372,6.9,1.8
01-11-2023 15:34:07,38.252,38.121,7,1.5
01-11-2023 15:58:48,36.054,36.112,3.29,2.6
01-11-2023 16:04:03,38.074,38.404,7.44,1.6
01-11-2023 16:27:52,41.432,28.335,7.18,2.2
01-11-2023 16:40:12,36.343,35.887,6.9,1.8
01-11-2023 16:49:30,38.975,43.648,22.7,1.6
01-11-2023 16:55:53,38.316,38.723,11.58,1.4
01-11-2023 16:57:28,37.839,36.325,3.04,2.6
01-11-2023 17:29:27,37.858,36.339,7,2.3
01-11-2023 17:44:54,39.422,27.892,8.9,1.6
01-11-2023 18:29:30,38.202,27.644,7,1.3
01-11-2023 18:35:05,38.168,39.343,7,1.1
01-11-2023 18:51:49,38.185,27.653,7.98,1.2
01-11-2023 19:24:41,38.202,38.13,7,1.7
01-11-2023 19:35:14,38.11,37.809,6.12,2.5
01-11-2023 20:02:41,38.398,38.944,14.26,1.6
01-11-2023 20:04:22,41.358,42.531,7.13,1.0
01-11-2023 20:06:27,38.19,38.709,7,1.1
01-11-2023 20:45:25,40.396,33.091,5.88,1.0
01-11-2023 20:50:10,38.467,39.467,9.68,3.0
01-11-2023 20:50:35,38.491,39.487,8.62,2.6
01-11-2023 21:02:20,37.979,37.441,7.05,2.0
01-11-2023 21:05:25,37.318,36.804,6.99,1.5
01-11-2023 21:10:06,39.376,26.295,11.03,1.8
01-11-2023 21:16:34,37.089,30.71,27.82,1.9
01-11-2023 21:28:32,40.724,34.191,10.69,0.9
01-11-2023 21:28:53,39.339,26.315,7,1.2
01-11-2023 21:45:17,40.647,33.543,6.96,1.2
01-11-2023 22:18:19,38.005,37.659,7,1.7
01-11-2023 22:21:25,38.098,36.928,7,1.9
01-11-2023 22:31:56,37.133,27.816,7.16,1.7
01-11-2023 22:33:35,38.142,38.519,7,1.3
01-11-2023 22:34:26,38.509,31.344,7,1.7
01-11-2023 22:47:55,38.144,37.819,7,2.2
01-11-2023 23:03:47,39.425,28.189,9.69,1.3
01-11-2023 23:11:50,37.974,36.27,7,3.2
01-11-2023 23:15:26,38.021,37.593,6.97,2.2
01-11-2023 23:24:43,36.1,30.269,34.75,2.2
01-11-2023 23:35:37,36.177,30.322,17.43,1.8
02-11-2023 00:16:49,37.875,36.667,6.99,1.2
02-11-2023 00:21:10,39.451,27.846,6.9,1.1
02-11-2023 00:55:09,36.97,28.907,7,0.7
02-11-2023 01:01:44,37.798,36.268,7,1.3
02-11-2023 01:08:26,40.305,27.528,7,1.3
02-11-2023 01:10:23,37.31,37.018,8.95,1.3
02-11-2023 01:27:00,37.802,36.405,6.99,1.7
02-11-2023 01:54:00,38.678,42.978,6.98,1.9
02-11-2023 01:54:12,34.726,25.301,6.7,2.8
02-11-2023 02:01:14,40.656,33.489,17.91,1.6
02-11-2023 02:02:21,38.265,38.785,8.7,1.7
02-11-2023 02:10:37,37.828,36.459,7,1.4
02-11-2023 02:11:13,41.434,44.031,11.28,1.7
02-11-2023 02:35:49,37.823,36.396,6.99,1.3
02-11-2023 02:37:23,36.416,29.251,5.33,1.5
02-11-2023 02:43:06,38.225,38.553,7,0.9
02-11-2023 02:49:15,38.025,36.421,7.65,0.9
02-11-2023 02:56:17,38.421,39.953,7.05,2.0
02-11-2023 03:02:38,39.387,28.198,8.78,0.8
02-11-2023 03:42:37,38.234,38.176,7,1.4
02-11-2023 03:47:26,38.046,35.054,6.99,1.2
02-11-2023 03:50:39,38.215,38.696,10.72,2.2
02-11-2023 05:08:58,38.21,38.696,7.02,1.2
02-11-2023 05:32:27,38.021,36.724,14.74,2.6
02-11-2023 05:59:33,38.76,25.997,6.94,1.9
02-11-2023 06:02:13,37.413,37.101,8.96,0.9
02-11-2023 06:24:58,38.073,37.837,8.19,1.9
02-11-2023 06:32:30,38.228,37.684,7,1.4
02-11-2023 06:38:32,38.055,37.599,9.05,1.3
02-11-2023 06:59:17,38.124,38.623,7,1.3
02-11-2023 07:08:46,38.183,38.176,7,0.9
02-11-2023 07:17:45,38.13,38.626,7,1.1
02-11-2023 07:25:08,38.78,27.133,15.47,2.2
02-11-2023 07:41:32,38.31,38.217,8.71,1.6
02-11-2023 07:58:08,38.277,39.172,7,2.0
02-11-2023 08:12:30,38.112,38.641,7.02,1.4
02-11-2023 08:46:16,37.943,38.063,7,1.4
02-11-2023 09:05:28,38.176,37.341,7.1,1.1
02-11-2023 09:18:49,40.154,27.372,6.99,1.9
02-11-2023 09:37:17,38.067,37.579,7.14,1.0
02-11-2023 09:46:42,37.107,27.99,7,1.7
02-11-2023 10:15:42,37.369,36.868,7,1.9
02-11-2023 10:19:40,38.86,29.098,7,1.2
02-11-2023 10:22:31,37.96,25.767,5.04,2.6
02-11-2023 10:27:13,38.259,38.602,10.22,1.2
02-11-2023 10:42:29,39.423,38.119,6.96,1.3
02-11-2023 10:44:52,38.104,38.425,7.1,1.7
02-11-2023 10:56:25,40.716,29.119,11.5,1.6
02-11-2023 10:57:14,38.124,27.058,7,1.0
02-11-2023 11:07:04,38.07,38.241,7,1.3
02-11-2023 11:10:17,37.996,38.141,7,1.1
02-11-2023 11:16:02,37.075,30.472,7.8,1.9
02-11-2023 11:17:41,38.327,37.767,7,2.7
02-11-2023 11:21:10,40.936,29.74,7,1.3
02-11-2023 11:27:13,40.494,24.553,7,1.8
02-11-2023 11:31:57,38.289,38.279,11.49,2.0
02-11-2023 11:38:00,37.842,36.378,7,1.0
02-11-2023 11:58:53,37.184,38.898,7,1.7
02-11-2023 12:09:12,37.61,35.909,11.94,2.7
02-11-2023 12:11:24,39.167,34.129,7.09,0.8
02-11-2023 12:29:10,40.001,28.707,6.98,1.3
02-11-2023 12:33:14,39.252,27.651,7,1.6
02-11-2023 12:39:32,37.86,36.678,7.03,2.0
02-11-2023 12:45:37,39.736,33.208,7,1.2
02-11-2023 12:48:48,39.46,33.502,7,1.1
02-11-2023 12:53:26,39.346,29.308,7,1.0
02-11-2023 12:54:31,39.488,33.491,7,0.7
02-11-2023 12:55:17,38.123,38.168,7,1.6
02-11-2023 13:16:15,37.377,37.017,7.05,1.4
02-11-2023 13:17:34,38.496,28.423,7,1.1
02-11-2023 13:24:18,37.22,28.329,8.91,1.2
02-11-2023 13:43:25,38.156,38.488,7,0.8
02-11-2023 13:46:25,37.787,36.301,7,1.6
02-11-2023 13:46:54,40.869,35.786,7,1.2
02-11-2023 13:47:22,38.202,27.675,7,1.4
02-11-2023 14:13:06,38.988,43.67,7.01,2.2
02-11-2023 14:18:12,38.218,38.417,7,1.2
02-11-2023 14:35:32,38.106,37.719,7.27,2.7
02-11-2023 14:57:13,40.024,31.969,7,1.6
02-11-2023 14:58:21,40.031,26.995,6.93,1.3
02-11-2023 15:19:14,37.021,29.109,7,1.0
02-11-2023 15:46:09,37.925,36.206,7,2.9
02-11-2023 15:53:05,39.862,40.786,7,1.4
02-11-2023 15:55:18,37.902,36.179,7,1.7
02-11-2023 15:59:21,39.018,27.451,6.95,1.4
02-11-2023 16:31:13,38.072,37.589,7.03,1.2
02-11-2023 16:32:45,38.189,38.687,7,1.0
02-11-2023 16:37:07,38.117,38.332,7,1.1
02-11-2023 17:13:04,36.171,35.993,7,2.1
02-11-2023 17:20:22,37.662,37.447,7,1.6
02-11-2023 17:21:11,37.675,37.435,7,1.3
02-11-2023 17:40:19,40.825,40.544,5.71,1.1
02-11-2023 17:53:10,38.284,38.914,7,1.0
02-11-2023 17:56:59,35.355,28.721,18.49,2.4
02-11-2023 18:04:21,38.088,36.844,7,1.4
02-11-2023 18:09:15,38.194,38.713,7.01,0.9
02-11-2023 18:32:03,40.788,28.497,11.58,1.4
02-11-2023 18:33:39,40.755,28.614,7.72,1.6
02-11-2023 18:35:28,35.158,34.951,7.41,2.0
02-11-2023 18:41:21,37.764,36.185,7.08,2.1
02-11-2023 18:59:24,37.82,36.308,6.99,1.4
02-11-2023 19:00:26,38.268,38.859,5.57,0.9
02-11-2023 19:15:29,37.384,35.408,11.66,1.2
02-11-2023 19:36:56,38.309,28.698,10.23,1.2
02-11-2023 19:37:28,38.303,28.685,5.32,1.1
02-11-2023 19:38:25,38.315,28.693,11.6,1.1
02-11-2023 19:39:29,38.252,39.473,10.41,1.3
02-11-2023 19:42:33,39.152,40.129,11.55,1.6
02-11-2023 20:05:36,38.791,40.41,7.01,1.4
02-11-2023 20:10:26,38.104,38.569,7,1.3
02-11-2023 20:13:11,38.856,40.414,7,1.4
02-11-2023 20:33:14,38.018,37.052,7,1.1
02-11-2023 20:35:04,37.918,36.173,13.62,1.2
02-11-2023 20:39:34,37.819,28.818,7.67,1.2
02-11-2023 21:02:54,39.793,41.019,7.06,1.4
02-11-2023 21:10:48,37.825,36.349,7,3.1
02-11-2023 21:11:24,37.824,36.333,7.17,2.7
02-11-2023 21:28:05,37.944,36.204,10.5,1.7
02-11-2023 21:29:36,38.086,38.401,7,1.3
02-11-2023 21:35:44,37.006,35.94,7,1.5
02-11-2023 21:37:45,40.769,28.615,4.15,2.4
02-11-2023 21:38:12,38.677,40.258,6.46,1.8
02-11-2023 21:40:16,38.18,38.114,6.98,1.2
02-11-2023 21:44:38,37.81,36.289,7,1.2
02-11-2023 21:53:24,37.672,35.686,7.04,1.2
02-11-2023 22:13:42,37.808,36.298,7.13,1.2
02-11-2023 22:21:27,38.154,38.55,7.04,1.2
02-11-2023 22:21:57,38.156,38.536,6.99,1.5
02-11-2023 22:23:49,37.772,37.842,7.45,1.0
02-11-2023 22:30:48,37.883,36.308,7,1.7
02-11-2023 23:03:35,38.088,38.432,7,0.6
02-11-2023 23:37:15,39.208,25.819,9.85,1.4
03-11-2023 00:45:02,37.975,36.559,6.99,1.9
03-11-2023 00:50:25,37.781,35.771,7.1,1.0
03-11-2023 01:07:11,38.32,37.839,7.01,1.7
03-11-2023 01:07:36,38.989,28.014,7,1.6
03-11-2023 01:15:41,37.811,36.399,7,2.0
03-11-2023 01:28:22,37.707,29.256,7,1.3
03-11-2023 01:44:16,35.29,27.173,11.63,1.8
03-11-2023 02:00:55,38.203,38.106,6.97,1.0
03-11-2023 02:07:26,38.235,38.897,7,1.3
03-11-2023 02:10:57,38.491,39.384,6.85,1.1
03-11-2023 02:20:54,38.977,43.698,9.74,2.3
03-11-2023 02:30:45,39.877,42.81,7.07,0.9
03-11-2023 02:31:11,37.458,36.952,8.41,1.0
03-11-2023 02:34:29,38.271,38.84,7,1.2
03-11-2023 02:34:46,39.372,27.888,7.93,1.5
03-11-2023 02:35:36,38.723,43.361,6.98,2.1
03-11-2023 02:36:21,38.042,37.342,6.53,1.3
03-11-2023 02:49:15,37.624,35.809,7.06,1.4
03-11-2023 03:04:46,38.11,38.421,8.91,2.0
03-11-2023 03:10:49,38.321,36.404,6.95,2.1
03-11-2023 03:12:47,37.905,36.251,7,1.1
03-11-2023 04:03:56,38.451,39.635,7.55,1.0
03-11-2023 04:04:41,37.627,35.84,7,1.0
03-11-2023 04:37:30,38.991,43.683,6.58,0.8
03-11-2023 04:43:52,38.18,37.499,7,1.1
03-11-2023 05:02:19,38.665,40.22,7.07,1.3
03-11-2023 05:17:06,38.666,31.227,7.1,0.8
03-11-2023 05:32:38,38.619,39.775,12.96,2.7
03-11-2023 05:39:05,37.873,29.442,6.86,1.0
03-11-2023 05:48:31,38.106,36.916,10.95,2.8
03-11-2023 05:50:08,39.984,27.675,7.91,2.1
03-11-2023 06:10:32,37.804,36.354,8.85,1.8
03-11-2023 06:32:14,38.043,37.267,6.99,1.5
03-11-2023 06:53:28,39.364,27.868,6.34,1.2
03-11-2023 06:55:37,35.258,27.217,11.22,4.1
03-11-2023 07:06:53,36.319,44.476,8.15,2.4
03-11-2023 07:12:52,37.816,36.388,5.64,1.3
03-11-2023 07:14:58,35.638,26.991,7,1.8
03-11-2023 07:26:23,37.794,37.616,8.12,2.2
03-11-2023 07:31:04,38.009,36.388,7.06,1.7
03-11-2023 07:37:23,38.288,38.784,8.15,2.0
03-11-2023 07:37:30,37.851,36.18,6.58,1.3
03-11-2023 07:38:17,39.489,43.722,12.26,1.3
03-11-2023 07:43:59,38.288,38.784,7.5,1.4
03-11-2023 07:55:19,38.458,39.217,12.05,1.2
03-11-2023 08:03:02,38.851,37.426,14.79,1.6
03-11-2023 08:13:46,37.817,36.416,7,3.2
03-11-2023 08:22:55,38.611,39.799,6.83,1.6
03-11-2023 08:36:11,40.702,44.253,20.23,2.2
03-11-2023 08:44:19,38.792,38.859,7.43,1.3
03-11-2023 09:14:30,38.205,38.634,7,1.7
03-11-2023 09:26:19,38.523,22.906,7,5.0
03-11-2023 09:29:20,38.261,38.771,8.95,2.0
03-11-2023 09:45:04,37.802,36.405,7.03,2.0
03-11-2023 10:19:38,38.439,39.7,14.05,1.3
03-11-2023 10:21:02,38.418,39.704,13.33,2.1
03-11-2023 10:21:19,37.231,28.038,6.96,1.9
03-11-2023 10:42:01,38.121,37.441,6.9,2.0
03-11-2023 10:57:23,37.006,26.996,8.24,2.0
03-11-2023 11:01:17,40.912,34.558,9.19,3.1
03-11-2023 11:23:27,39.018,28.769,8.86,1.2
03-11-2023 11:27:55,38.039,42.561,8.53,3.5
03-11-2023 11:50:08,36.251,34.256,6.89,1.2
03-11-2023 11:51:21,39.502,29.949,3.05,1.4
03-11-2023 12:11:03,39.489,36.725,7,1.2
03-11-2023 12:20:37,39.269,27.691,6.91,1.5
03-11-2023 12:23:40,39.32,26.272,10.47,2.4
03-11-2023 12:30:06,38.35,27.171,7.57,2.5
03-11-2023 12:34:19,39.5,25.967,9.78,2.1
03-11-2023 12:48:58,36.889,36.491,6.94,1.7
03-11-2023 13:06:05,40.715,32.87,10.7,1.7
03-11-2023 13:51:53,38.702,40.355,20.45,3.1
03-11-2023 14:42:57,38.776,40.308,10.39,2.2
03-11-2023 14:45:19,38.617,40.363,9.84,1.9
03-11-2023 15:16:02,36.45,36.276,7,1.9
